Id,Tweet,Nom
1338966040550760448,RT @PatriciaTaxxon: i am so miffed that the discussion around 'cancel culture' was completely taken over by mediocre comedians who are immu…,Regretful Roach
1338966036541038592,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,MephistophelesSIS
1338966030333456391,"RT @Clayton_Sandell: EXCLUSIVE: I’m excited to share rare &amp; never-seen footage, outtakes &amp; bloopers from #StarWars “The Empire Strikes Back…",Giuliano Fiocco
1338966027837853704,"Omg who do you think would perform Rina Sawayama’s masterful critique of consumerist culture, XS, on Glee? I feel l… https://t.co/XNH2cCEesE",eliza
1338966024897564672,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,Moritz Kröger
1338966018098515969,"RT @TheCheechCenter: “Meet me at The Cheech.”—Cheech Marin, May 2017
YOU can help make it happen.
 
Please sign: https://t.co/mse6W3v5xz…",IE Econ Partnership
1338966012318916616,Words matter. This is more than a credo for “empathetic marketing” – it’s an issue of brand identity and company cu… https://t.co/JNSEnMPk0Y,Consummate Prose Consulting
1338966010666348544,"RT @KaceyKells: Do you want to know more about my book: KELLCEY? Do you feel concerned with WOMEN'S RIGHTS, RAPE CULTURE, VIOLENCE AGAINST…",KMasters
1338966005654183941,People upset Lizzie “promoting diet culture” y’all not allowing people to try to get healthy it’s wild out here 2020,David Gaynor
1338965996758048784,"RT @Gefira_org: France is now famous for its wine, cheese and teargas, a lot of teargas

In #Nantes there are two demonstrations,

1. Again…",SAM Volhov
1338965993041833985,@rachdougl015 We have officially hit the limit of my pop culture knowledge but I believe you 😂,Sara Jane Nixon
1338965989698859010,"@fentyfaeries yes, 2021 better be unabashedly pro-cringe culture",Daniel ✨
1338965987459280897,"RT @RichardHanania: Now that Trump is gone and fascism has been defeated, we can go back to our normal state of politics, which is shaping…",❓= Holodomor + 1️⃣0️⃣9️⃣
1338965986989510657,RT @ayahnaaragon: Cancel culture is not real. Those are called consequences baby.,assigned frog at birth / lela ♓ lucía
1338965985257279490,@kkaaiiii_ I acknowledge that. Hispanic/Mexican culture tends to stay set in their ways. But whatever makes people comfortable.,Santa Dani
1338965976747012103,"@milesmitsv So wait, are MCU movies ruining pop culture, or negligable? You can’t have both.",◊✪➳ϟ✇⧗۞⎊⍟︽✵︽Jay︽✵︽⍟ ⎊ ۞ ⧗ ✇ ϟ➳✪◊ #BlackLivesMatter
1338965965195911170,RT @APLASTACOJONES: Love the way you americans think you're the literal center of the world and ignore how history and culture have develop…,Zamu🇫🇷
1338965964499480576,@tal_bog @SeanCarleton @BroadscastPod @Canucks @imacSportsnet @sportsnetmurph Did he get permission from the tribe… https://t.co/ar7BkYcHCz,James
1338965962901504000,hello @StarTrek @StarTrekRoom I am coming to u once again to mention that I am an expert in my field: Trill History… https://t.co/m5ea9ZsIRN,eric garcetti hate account
1338965962033418240,ADL RADIO - BACK DOWN IM STAYING IN do it percisely  KDJL THE CULTURE DROP,WWW.ADLRADIO.COM (KDJL)
1338965950616358912,"Yeah, U.S truck culture is more about classist appeals to wealth &amp; gender conformity performance of masculinity tha… https://t.co/SM5GVbdCsk",🐤ƓĮįȡⱸ☆Ơȿƥŗⱸƴ🐦
1338965944157265924,"@Josh_Moon I mean he should apply. He'd be a great fit for the culture at Auburn, and will likely be their best available candidate.",and also with Drew
1338965941443506179,"RT @JesseKellyDC: If your culture isn’t ready for prime time, you better get it ready for prime time. Or you’re on the menu.

Credit to pla…",JT
1338965937496748039,"Brexit, a view from the streets of Paris.
https://t.co/su4wbiXlIP?",Mark Cunliffe
1338965931637301255,BOSAI: Be Prepared - What to Do in an Urban Earthquake - Culture Crossroads | NHK WORLD-JAPAN On Demand https://t.co/nY4bi34mhc,Raul Samayoa PhD
1338965925047848961,@GlobalBC We’re gone mad. Cultural appropriation!  Bs cultural appreciation. Just how long do we have to live here… https://t.co/HBQfdNhxBo,Mike Shea
1338965924070760450,"RT @Groundhogdaze1: @ConstantinStHe1 Islam is not a religion it is an ideology made up of religious texts, instructions, laws and culture.…",Constantin St Helen’ll do🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇾🇪
1338965923101806594,@reinerscaprisun And it's yarni culture to be é super sad about anything and miss you a lot,🌺Yarni🌺
1338965921801654277,RT @elonmusk: Cancel Cancel Culture!,Leyli Atkinson
1338965919129874434,RT @mylan_aswad: GODS... Basquiat &amp; Rammellzee...This is art. This is CULTURE. Salute to the photographer.... https://t.co/6cyXAmQuuM,Juliana Alves
1338965911152291840,"RT @tariqnasheed: The word “Hispanic” is trending because white Hispanics are again, showing their culture of anti-Black racism.

When will…",t
1338965909688422403,I've heard every recap on Bdot vs Chilla....I'm rewatching this 3rd now cuz the culture acting like Bdot got killed,Homie the God 👑
1338965907004121094,@Bahsko @blakeps man of culture,Ghost Coins
1338965904529494020,Also why every time someone doesn’t like something yall call them elitist. You be poor but dont call use elitist so… https://t.co/FMZJFRVCUp,Crush ☪️
1338965903153704960,"RT @MarkLudmon: Some intriguing speculation by director Greg Doran ahead of his documentary, A Plague on All Our Houses, on Radio 4 on Thur…",Joan Edenburg
1338965903048912896,RT @strivingoukhtee: Some of us didn't know some things weren't allowed In islam while growing up because those things have become norm. So…,Hamxerh
1338965901614452737,RT @rosysuit: literally the backbone of harrie culture,em stylies 🌼
1338965897810235394,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,Tyla
1338965893175529480,RT @OrdinaryGamers: @TheActMan_YT Game devs are some seriously underpaid passion project fellas. I think the lack of unionization and prope…,MKUltra
1338965889560014850,RT @Kaynizzzle: They talk shit about boris but have mad bori friends. Love reggaeton and buy the coquito when it’s in season. It’s really c…,Tree
1338965882794430464,"RT @sciencegeist: @hels's best of 2020 list contains 2 #kitchenchemists!! Well ... they're all #kitchenchemists, but 2 of them are chemists…",Megan Lynch
1338965873923674112,"RT @robin_meyerhoff: Head of diversity at SAP, @judithmwilliams, explains how companies can make #DiversityandInclusion more than just a bu…",Mon
1338965871855689728,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,jiiiip
1338965864452816896,RT @bluephoenixruth: One of the main goals of the mangaka (from one of his interviews) is to faithfully represent the Ainu tribe culture.…,Amaan 🍃 | Breakup arc
1338965860317356034,Some thoughts on diet culture and my experience. 🧡 https://t.co/ZPgS6Swqyl,Pheebs (your fav fat jingle bell)
1338965858115325952,@ghosttwts @carsonkingyt @CallMeCarsonYT @CawwMeCawsonYT I understand the cancel culture and I think it's good to h… https://t.co/W5yOGSXm6n,Schmitz
1338965854646571014,"Otros que he leído pero tampoco me han vuelto loco:

Glass, Taking Shots, 2007
Embry, The Inside Game, 2004
Rosen,… https://t.co/kPzNOkOKY5",Sergio Rabinal
1338965854633922561,"@Chris_Said @KatherineJWu I think one can safely conclude if culture positive that there is infectious virus there,… https://t.co/i1S6tTO6p7","Dr Susan Butler-Wu, PhD"
1338965851416928259,RT @Shomicita: Diet culture is fatphobic. People (even thin people) obsessing over what they eat and losing 5lbs isn't centred around healt…,🌞
1338965850426986496,"@LijoIvan Cancel culture, do your thing! Wait...",Hatchoff
1338965843380670464,"@Muffin98411976 @AlwaysASaintOn1 @Discoveringme40 @senatemajldr @GOP Sorry Muffin, they did not look at the evidenc… https://t.co/nl0lF4HHXq",Mark Damon
1338965843070300165,"RT @RichardHanania: Now that Trump is gone and fascism has been defeated, we can go back to our normal state of politics, which is shaping…",Ronnie Sparrow 🇺🇸
1338965840411193357,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,UGU_Cocaine Senpai
1338965839886868481,"RT @BBCRadio1PR: 📢ANNOUNCEMENT📢

@bbcasiannetwork are looking for 12 New Presenter Voices to join the station from March 2021!🎉

If you or…",archtype
1338965838569889796,@black_pink256 @BenstarTheHomo CULTURE,Martiniii 🤪 🎄🎄🎄
1338965834924953603,"The body confidence icon has been accused of promoting diet culture
https://t.co/IyQjBeOR1d",Cosmopolitan UK
1338965833511407618,"RT @ChrisBurkeNFL: More from Spielman: ""You can’t build a winning culture in 'us vs. them.' … It’s easy to be strong when you’re on a six-g…",UNDENIABLY UNWAVERING --- B.T.M.
1338965832970416129,@TheEpicDept Truck culture is the best and worst thing to ever exist.,Cowboythunder58
1338965831477243904,@Lol8ball @mothcummies Homie made ReCutieHoney AND Otaku no Video and people still think he has this huge contempt… https://t.co/j9xBsiKA2T,Makeup Sponge 🐝
1338965829224812544,RT @smh: After lockdown in Melbourne - helping his daughter get through year 12 - the Hollywood star is looking forward to Australians retu…,World News
1338965829040402439,"RT @husnah_auwal: I had to bring this here:
HAUSA CULTURE DOES NOT DEFINE ISLAM!",Ahmed
1338965827006173184,"RT @DennyVonDoom: Wanting to be healthier is ""toxic diet culture""? Lizzo aint never lacked confidence on stage or on magazine covers. She h…",Jay Cosign
1338965826603528195,Rosedale Transport has a long history and company culture that has been built from the ground up over time. We talk… https://t.co/pU0cQxpYbR,Lead Pedal Podcast for Truck Drivers
1338965823797465088,"Ny Post once again proving what trash they are.

Writing a hit piece on an EMT, instead of writing something worthw… https://t.co/WffKyZMJmr",For I am CJ 
1338965823482949634,"@twan60 @MysterySolvent Its a slur regarding the gypsy culture. To be ""gypped"" implies you're a gypsy and they are… https://t.co/SoTCliffF8",JustJess Girardo
1338965816537182211,RT @Complex: HBO Max is removing #ChappellesShow from its services: “We’re gonna honor his request and take the show down.” https://t.co/VG…,Bad Mink Joe
1338965814809153536,RT @TheEpicDept: American truck culture is completely insane https://t.co/UCK9A1kLOR,Turrón de Alicante
1338965811894104065,RT @della_morte_: This is actually monstrous and a sign of a culture so poisoned by harmful bootstraps narratives that even children living…,ন
1338965810480603137,@umbranoir i wonder if its because adrestian culture is more accepting of same sex relationships... 😯,くりぼ
1338965808362516481,RT @SEBuitendijk: Something to consider over the holidays? I am looking for a DVC Student Education who can help us implement our ambitious…,Rasha K Soliman - رشا قدري سليمان
1338965803446755335,RT @Complex: HBO Max is removing #ChappellesShow from its services: “We’re gonna honor his request and take the show down.” https://t.co/VG…,goldie
1338965801953603586,"RT @icc_barcelona: Indian Culture Centre Barcelona won the second prize in very prestigious awards conducted by 
@AteneusCat to the Associa…",Robert Masih Nahar🎗
1338965801378910211,@blackgingerpowr a man of culture I see,FlowerBoy
1338965800103923712,@Rorasaurus2 @OneCardShort51 @LZatYT @WinkleAbides 110% because of the culture war and -10% because of actual policy issues,Meatloaf the cat- ACAB
1338965795242569728,@HippieSpiritt it’s a real thing lol. accusing lizzo of it is wrong and it’s people using words they don’t under. d… https://t.co/SYRcgOWFOh,buy my book!
1338965793279623169,"RT @tariqnasheed: The word “Hispanic” is trending because white Hispanics are again, showing their culture of anti-Black racism.

When will…",caram(ela)
1338965786971545601,"RT @PrideOfDetroit: Chris Spielman talking about the culture of the team embracing the city of Detroit: 

""It's really, really good to be h…",Dominic San Gregory
1338965785096687621,"Former KGB agent Yury Svetz: ""Rossotrudnichestvo/Centers of science &amp; culture were established by USSR as cover for… https://t.co/AXLQ1DwdJw",Protest SPb
1338965780222894088,"RT @RobinKwong: Baking sessions 
🥧 
Pet meet-ups 🐈🐕 
Harry Potter book discussions 
🧙

The @WSJ Culture Squad (yep, we have a culture squad…",WSJ Design
1338965779073667079,"@benwrightish Thanks for the follow! I’m just here trying to build a better world, one story at a time. I work to d… https://t.co/9bL2Fz1Cgw",Dr. R❄️byn Sleighs ✊🏽🎅🏽
1338965774497550336,"@TheDiamondCheta @mchanchan19 @ChainsFC yeah, i totally see where you are coming from haha. if the culture you are… https://t.co/2zJ4pSVL2F",☾ ᴾᴵˢˢᴮᴬᴮᵞ ᴮᴿᴼᴼᴷ ☾
1338965773172224015,@GalwayFilm @artscouncil_ie @IrishScreen @irishfilmlondon @DeptCulturelRL @culture_ireland @dfatirl @GalwayCoCo… https://t.co/H8R6Zyn5wz,Eóin
